,name,stda_alpha(bohr),stda_alpha(A^3),gfn2_alpha(A^3),dft_alpha(A^3)
4355,65065654,35.913600360865004,5.3218568694747805,24.983374625576,24.06371526417831
4356,65065302,9.83803448781924,1.4578491405774943,23.068398568406625,22.68559744930758
4357,65053444,43.20097404877811,6.401736339418182,25.15381875507211,25.588535943212705
4358,65073433,9.29032382905069,1.3766866366078767,27.66462775411861,27.777224128765468
4359,65057117,7.712249955962269,1.142839759724269,22.09407964622281,21.525311160013185
4360,65050105,4.67501780099642,0.6927675128406545,24.091043044077786,23.945167495157172
4361,65050260,43.730907594338596,6.480264541867068,23.72429358927361,24.038523863261318
4362,65063357,37.7067941171182,5.587581286245161,24.741259330439235,24.145216855380344
4363,65064591,10.241029143370499,1.5175669036103578,22.044287508647965,21.23190543168587
4364,65060089,34.571535944892396,5.122983053993881,19.64913430579732,18.80908540231636
4365,65055418,7.39497404412388,1.0958242287284972,24.494276019352327,23.749563676272288
4366,65070894,41.2982085238637,6.119775030108743,25.966898930209023,25.730793266038066
4367,65051118,4.68358728302658,0.6940373815352938,24.53422617295832,24.43565888948213
4368,65060462,11.659255094038999,1.7277267161101697,25.777753890149835,25.37959550031295
4369,65053074,34.9064877238072,5.172617883352371,21.79557443742633,21.362307977609124
4370,350777,76.1788616427657,11.288564612533236,19.673207060328888,20.75475066137579
4371,371387,37.63589078182971,5.577074475505435,22.91738841924029,23.70066272155108
4372,351610,59.7247224236917,8.850307992354756,16.272238571282035,16.92862141621855
4373,359299,52.5871745372156,7.792630458797294,24.919905335519772,24.57347067096921
4374,355714,6.221249829261019,0.9218959059490444,13.035961384870115,12.34823199066432
4375,360970,4.08830531366591,0.605825522905583,10.695729288821,9.944675973760742
4376,366008,69.9443994452478,10.364710831794048,20.630845125933746,20.90145352553945
4377,350031,56.5679784231474,8.382525882634097,23.992857928971976,24.296365260882297
4378,357571,5.47962910462782,0.8119988388692736,14.230258436357826,13.82118802075196
4379,351152,66.6272214430625,9.873154809540218,22.86009383791824,23.739190746482944
4380,350381,97.531129733689,14.452650459586707,24.58092836293361,26.11310982113124
4381,361540,48.995439167374705,7.260389153017419,17.538978089832607,17.402812492303102
4382,361791,3.38896818183837,0.5021942500257189,15.441639851393305,15.243761249005622
4383,353133,68.9344519590068,10.215051763545423,15.399848650934418,16.614469828312533
4384,40606430,56.502845582134,8.372874172588528,24.63398426877432,25.03136142881335
4385,43230663,43.8559081165489,6.4987877442508,23.509393750025158,24.02963278058473
4386,43247533,49.3769705588888,7.316926382268938,24.67048097768401,24.835757609928475
4387,43243544,52.1857531441342,7.733145829663527,26.126678206034555,26.47764421087124
4388,43228871,59.430026560784995,8.806638485909929,22.69241779882878,24.351193604054576
4389,43233277,44.034615896664,6.525269556647157,21.265926714993693,21.166704158724247
4390,43234436,36.8569505411503,5.461647215940356,15.01081103007659,14.57693004826172
4391,65205309,28.1088059079869,4.165303403475038,23.49136737626781,23.041240756371003
4392,65200221,24.931749282730497,3.69451126746142,20.885267309526718,20.545810218476035
4393,65213082,10.2919376962245,1.5251107875150276,21.982824639582425,21.280806386407093
4394,65200695,25.8122755188343,3.824992047758461,21.798582142511115,21.47048281684091
4395,65222173,22.7587060220797,3.3724988518818813,26.258437234804827,25.76191205540612
4396,65221283,22.9238113156572,3.3969649798106625,22.82197658100604,22.38181879119091
4397,65217019,49.92271322555221,7.397797259328454,21.07669454232428,21.1355853693562
4398,65215142,27.139165516051502,4.021617241996092,18.32527328566747,17.736228092675056
4399,65211402,49.829949809522105,7.384051112524032,25.17294762308135,25.94566109738888
4400,65210902,40.53406333998979,6.006540176036389,25.841763906217512,25.62410027391905
4401,65204196,38.177928089705,5.657396273972934,24.298828683522554,24.057787875727247
4402,65201798,44.91895273087171,6.656315010424224,24.501243219922408,25.332176392704486
4403,65211787,60.695099510031795,8.994103320894064,23.690894681753157,23.11385126489644
4404,65212722,7.097524372518519,1.0517466491416572,22.804350750523266,22.639660188811888
4405,1731474,77.856550582192,11.537172948022125,25.34948451516629,27.18152158943425
4406,4680397,62.211935244138004,9.21887562415259,22.61829328710823,23.983695520089043
4407,193505,43.912570587161504,6.507184272458527,19.894663332127767,19.401824247422045
4408,182077,56.415908482168796,8.359991398430184,22.246352477313923,23.33316463758555
4409,190997,105.521230646375,15.63666356333308,26.037758043631893,28.37440851520945
4410,190298,97.74416271202259,14.48421875148107,23.346842086436357,24.5571703527288
4411,188275,15.537048777868801,2.3023575731484884,14.006173367780907,13.192884844939927
4412,197839,4.8236754627859995,0.7147963484529435,6.1441254843557696,5.356877312642687
4413,194768,46.963513805115795,6.9592882932110856,21.3734723619414,22.435165287250424
4414,193458,54.7910484431683,8.119211513550896,19.568622292097192,20.14571149802969
4415,188987,15.1654313879796,2.2472894502277567,10.098535122186071,9.353418975767813
4416,193672,60.551153738304905,8.972772716710711,18.878707766138913,19.324768197558306
4417,175286,31.912041529236497,4.7288858740099124,22.365990589440628,22.983448718973193
4418,183719,34.5905710416412,5.125803769805602,19.87576326131272,19.424051954113512
4419,191194,40.1136122465196,5.944235630750509,18.45886669297864,17.152380330245947
4420,182897,31.892397406287603,4.725974909650729,21.62272201000257,21.254133138377334
4421,194002,63.5922377446175,9.423415750186145,19.9492769556534,20.605084102986602
4422,181549,12.303079781979498,1.8231318774926324,28.997719348098574,29.79698174346311
4423,199015,43.993877154634596,6.519232686159529,23.41033804974062,23.56433278717677
4424,191028,20.1839604233219,2.990960175329956,11.91054933008165,11.139044746648707
4425,182095,8.57823816342739,1.2711662222474878,14.755750022193295,13.601874648062855
4426,43090610,46.2801359902983,6.858021951722353,24.8486428633128,25.41219613679376
4427,43082686,4.537929413827929,0.6724530701880919,11.447173366964893,10.479622781468628
4428,43084336,47.181073600828704,6.991527391538801,22.963204464642164,23.86218405684237
4429,43087202,47.017284997874896,6.967256377410092,25.165678125700264,25.213628623683356
4430,43085034,38.115222555141,5.64810425433357,27.021652661858397,27.550501520512533
4431,43089519,45.6070963369524,6.7582875706912935,24.356318127739936,24.60014391899896
4432,43083515,13.2161650080561,1.9584374117187933,20.26047240675416,20.124965638450988
