name,gfn2_alpha(A^3),add_alpha(A^3),dft_alpha(A^3),subset
54010792,21.588443774405395,22.739,22.244791275,pcqc
23149965,21.885600798698672,23.068000000000005,22.245285225,pcqc
60729589,21.943804493224405,23.343000000000004,22.24602615,pcqc
54507563,21.468955328837076,22.59500000000001,22.246569495000006,pcqc
58752378,22.026949897428626,23.071000000000005,22.248347715000005,pcqc
20806291,21.777700249367467,23.000000000000004,22.248446505000004,pcqc
120990,20.51940977849974,21.68,22.253336610000005,pcqc
64501322,22.078896492520713,23.26100000000001,22.256053335,pcqc
64982355,21.89493287907602,23.318000000000005,22.25728821,pcqc
60122292,23.114363835812746,23.939000000000004,22.25768337,pcqc
65029883,22.14593881233524,23.405,22.25877006,pcqc
56736,21.36282558680561,22.22400000000001,22.259807355,pcqc
250442,21.880160641578293,22.989000000000008,22.262178315000003,pcqc
39242712,22.40840149836208,23.885000000000005,22.262771055,pcqc
18801379,21.58467929000013,22.414,22.263462585000006,pcqc
19347576,19.86224970475258,20.889000000000006,22.265240805,pcqc
12625181,18.94996253274089,19.707,22.265438385000003,pcqc
63461289,22.22804499715928,23.776000000000003,22.268797245000005,pcqc
18796616,21.278187962558835,22.532000000000004,22.269044220000005,pcqc
50969,21.727573955268692,22.796999999999997,22.271464575000003,pcqc
19431865,22.15910754307224,23.443,22.272847635000005,pcqc
28700978,21.829488879557317,22.949000000000005,22.276700445,pcqc
20792238,22.255576382852034,23.649000000000004,22.27744137,pcqc
54692150,22.257995942817754,23.340000000000003,22.278379875,pcqc
43206536,22.528101551698107,23.826,22.278824430000004,pcqc
56981813,21.309487685459352,22.218000000000004,22.279219590000004,pcqc
13808114,22.118255240943995,23.46100000000001,22.28020749,pcqc
15820906,22.349069525444694,23.12400000000001,22.280355675,pcqc
43119214,21.903605537488183,23.294,22.28050386000001,pcqc
21633981,21.247607231877424,22.15700000000001,22.28346756,pcqc
62756084,20.829505699042823,21.741,22.283912115,pcqc
64441935,22.218370610098887,23.35000000000001,22.285838519999995,pcqc
21628966,22.518313803333587,23.95300000000001,22.28692521,pcqc
22978373,22.170957133509454,23.670000000000005,22.28712279,pcqc
43503954,22.58221149539011,23.602000000000004,22.29048165,pcqc
63924061,23.65769967639541,24.455,22.291222575,pcqc
20820370,22.697820317032495,23.739000000000004,22.291518945,pcqc
65038630,21.282829552270144,22.16600000000001,22.293494745000004,pcqc
13519142,22.64828157531395,23.946000000000005,22.295766915,pcqc
11481242,22.254437879715294,23.274,22.297841505,pcqc
64862433,21.99397702095309,23.24000000000001,22.298434245000006,pcqc
16780286,21.721327821503678,22.979000000000006,22.299323355,pcqc
65142522,22.156800899856506,23.552,22.29966912,pcqc
64877647,22.465811663758927,23.726000000000006,22.30006428,pcqc
62591752,22.119566379269365,22.729000000000006,22.301694315,pcqc
19091015,23.29054923376254,24.378,22.305892890000006,pcqc
64779658,22.61081351562184,23.67400000000001,22.306238655000005,pcqc
20148745,22.26934689170153,23.43700000000001,22.3087578,pcqc
60104703,22.80230135596631,23.847000000000005,22.309103565,pcqc
63235410,22.128559857581447,23.019000000000005,22.31048662500001,pcqc
12288365,21.75990652560681,23.48800000000001,22.311227550000005,pcqc
64219267,23.775036035401868,24.455,22.312660005,pcqc
13210978,20.558132073588084,21.58600000000001,22.31290698,pcqc
11769529,22.12569663259017,23.282000000000004,22.313796090000004,pcqc
5057710,22.429741430448278,23.31100000000001,22.31587068,pcqc
709903,19.761225666948146,20.753000000000004,22.31853801,pcqc
58491523,19.69801733016848,20.745,22.319031960000004,pcqc
23326133,22.45568338692789,23.426,22.32150171,pcqc
63066377,22.548836593792878,23.778,22.326342420000003,pcqc
22948123,21.210462659410037,22.378000000000004,22.32693516,pcqc
64871560,22.780567697102235,23.943000000000005,22.32733032,pcqc
41129,21.575424562042073,22.91200000000001,22.330985550000005,pcqc
53892274,21.09968969763544,22.318000000000005,22.3324674,pcqc
43367033,22.468649697349292,23.544000000000004,22.333405905,pcqc
45089828,21.687987891498324,22.658,22.334097435000004,pcqc
64400755,22.812855219288124,23.936000000000003,22.33790085,pcqc
19882767,22.35181257263513,23.443000000000005,22.338049035000004,pcqc
18431924,22.32907214684265,23.495000000000005,22.33913572500001,pcqc
11159844,21.965543338553367,23.581000000000003,22.340617575000003,pcqc
21361436,22.140500581616106,23.195000000000004,22.34116092,pcqc
63301521,21.70392041528533,22.794000000000004,22.34155608,pcqc
54303837,21.828585101003245,23.084000000000003,22.343482485,pcqc
25257041,22.146335354622607,23.89800000000001,22.34422341,pcqc
20039747,20.950393452839734,22.209,22.347532875,pcqc
56706632,20.693207624381444,21.869,22.34886654,pcqc
63164628,22.512148430236216,23.49900000000001,22.349261700000003,pcqc
18334332,21.124911476418248,22.418000000000006,22.350595365000004,pcqc
45792621,21.304784006354016,22.323999999999995,22.35143508,pcqc
54080949,21.975562255067484,23.288000000000004,22.352521770000006,pcqc
64415618,22.263162254591688,23.62500000000001,22.35706611,pcqc
22504045,21.232097479071683,22.47,22.35756006,pcqc
53984509,22.39421562776688,23.309000000000008,22.359387675,pcqc
208394,22.480187655338693,23.528,22.360375575000006,pcqc
18320324,22.04271586160017,23.488000000000003,22.36082013,pcqc
14636867,22.60791546722341,23.51700000000001,22.362894720000003,pcqc
28691193,20.801616743641762,22.12,22.365611445,pcqc
43469165,21.53738495391857,22.685,22.366500555,pcqc
43209189,22.01194263897882,23.140000000000004,22.367389665,pcqc
43162999,22.279880453717904,23.117000000000004,22.3690197,pcqc
64468638,22.12858193710343,23.46400000000001,22.369958205,pcqc
59189145,22.42586180652236,23.37400000000001,22.370748525000003,pcqc
20483586,22.396736694259825,23.552000000000003,22.370896710000004,pcqc
60635221,22.542766207095447,23.568000000000005,22.371143685000003,pcqc
19918866,22.75606757786335,24.298,22.373119485,pcqc
64238337,22.89038768299861,24.196000000000005,22.37356404,pcqc
62648635,22.839510092413683,23.825000000000006,22.373712225,pcqc
64781322,21.71099504977109,22.356,22.37514468,pcqc
208889,23.208050359453626,23.962000000000003,22.375144680000005,pcqc
24261524,23.05277693614386,24.438,22.375786815,pcqc
10821992,21.78654658026124,22.643000000000004,22.376132580000004,pcqc
33779147,22.16217422567211,23.205,22.378058985,pcqc
63904425,22.503519782683306,23.47800000000001,22.37879991,pcqc
10823580,23.569097073829017,24.619000000000003,22.380331155000004,pcqc
65221283,22.82197658100604,23.923000000000005,22.381467240000006,pcqc
10466082,22.596645723561412,23.78,22.382109375,pcqc
763227,21.22550711222237,22.455000000000005,22.382455140000005,pcqc
14112988,23.006639329918524,24.417000000000005,22.385665815,pcqc
57278036,21.578263632925417,22.727000000000004,22.38620916,pcqc
45075246,22.496458929375688,23.826,22.388728305,pcqc
50916273,19.493858659716896,20.932,22.388728305,pcqc
52141793,23.177360564824713,23.91300000000001,22.388925885000006,pcqc
21534430,21.444422608961705,22.954000000000004,22.391593215000004,pcqc
590236,21.847280973286143,22.712000000000003,22.391692005000003,pcqc
57485638,22.314514184437428,23.465999999999998,22.392383535,pcqc
21219449,21.29437936503645,22.186999999999998,22.393272645,pcqc
64202116,22.520903923901983,23.875999999999998,22.393569015,pcqc
12716081,22.004818362614785,22.94400000000001,22.39381599,pcqc
11298440,22.37530666586916,23.80400000000001,22.39480389,pcqc
219499,22.167716630243262,23.48500000000001,22.396532715000006,pcqc
65106194,22.642349000398003,23.687000000000005,22.397915775,pcqc
431835,22.100201601199764,23.313000000000002,22.400385525,pcqc
18943398,21.713951779315185,22.776999999999997,22.40132403,pcqc
896671,21.138565660269393,22.152000000000008,22.405720185,pcqc
59777032,22.121852869364368,23.062000000000005,22.407942960000003,pcqc
22662620,22.55616521687376,23.756999999999998,22.409572995,pcqc
13795986,22.050192521207624,22.700000000000006,22.410610290000005,pcqc
11413067,22.64280955848065,23.805000000000003,22.41327762,pcqc
63980875,21.09351172883761,22.11500000000001,22.415154630000004,pcqc
57059572,22.5414147625286,23.91800000000001,22.415944950000004,pcqc
11105673,20.1103304718112,21.55700000000001,22.415994345,pcqc
560158,22.43011544865955,23.577000000000005,22.41683406,pcqc
569380,22.516317014349127,23.393000000000004,22.41703164,pcqc
62692616,22.075647246356553,23.006999999999998,22.420143525,pcqc
16776187,22.843769810124034,23.872000000000003,22.42019292,pcqc
14014982,22.595446909247194,23.78,22.421575980000004,pcqc
62763793,22.74201981541905,24.125000000000004,22.42197114,pcqc
64000186,22.48896804403596,23.547000000000004,22.42424331,pcqc
53254488,21.73593794492727,23.253,22.424342100000004,pcqc
58611909,22.74452739710328,24.256000000000004,22.42503363,pcqc
43141978,22.028731522212304,23.114000000000004,22.43056587,pcqc
22235510,21.58106373122969,22.685,22.431553770000004,pcqc
57556056,22.982062450999198,23.800000000000004,22.433677755,pcqc
65168917,22.327829618038592,23.249,22.434171705,pcqc
194768,21.3734723619414,22.379,22.43461626,pcqc
45840280,21.804506270898518,22.728000000000005,22.435505370000005,pcqc
63063272,21.933324870442934,23.043000000000003,22.437283590000003,pcqc
12759730,22.561689691094863,23.986000000000004,22.43827149,pcqc
