Folder,Molecule,alpha_GFN2,alpha_wb97,error
mike-copolymer,25-79,27.946789680000002,30.225596000000003,2.27880632
mike-copolymer,7-45,22.584067251999997,24.86202667,2.277959418
pubchemqc,63178029,21.9509899698742,24.228200293695146,2.27721032382095
mike-copolymer,44-93,25.976819252,28.253644,2.276824748
mike-copolymer,27-80,27.414221152,29.690724,2.276502848
mike-copolymer,46-65,28.463593692,30.73886,2.275266308
mike-copolymer,22-33,25.957246696,28.23238133,2.275134634
mike-copolymer,79-93,27.474066431999997,29.74854267,2.274476238
pubchemqc,59217485,25.439110629533477,27.71350470291661,2.27439407338313
mike-copolymer,38-89,30.791855839999997,33.06448267,2.27262683
mike-copolymer,55-89,31.501488903999995,33.77216933,2.270680426
pubchemqc,11064318,22.7682553258117,25.037288817264407,2.26903349145271
mike-copolymer,26-56,26.171727259999997,28.44066667,2.26893941
mike-copolymer,39-42,26.356486463999996,28.62384133,2.26735486600001
pubchemqc,19350738,22.908055153385263,25.175100598751477,2.26704544536621
mike-copolymer,27-62,29.957334751999998,32.22325067,2.265915918
mike-copolymer,41-46,26.844820604,29.10755467,2.262734066
pubchemqc,20766404,22.508841984773508,24.77055633696685,2.26171435219334
pubchemqc,64194021,27.00526565556189,29.26648047709352,2.26121482153163
mike-copolymer,28-71,27.203261359999996,29.46438267,2.26112131
mike-copolymer,27-41,27.064361288,29.325459999999996,2.261098712
mike-copolymer,26-77,28.161979015999997,30.42268267,2.260703654
mike-copolymer,55-84,31.737253643999995,33.99747467,2.26022102600001
mike-copolymer,52-83,31.529278419999997,33.78938667,2.26010825
pubchemqc,24766446,22.30104878790845,24.5571703527288,2.25612156482035
pubchemqc,58574516,19.66522257171589,21.920964339121237,2.25574176740535
mike-copolymer,76-85,33.679660996,35.933659999999996,2.25399900399999
pubchemqc,60111968,25.208311608058047,27.46159069374669,2.25327908568864
pubchemqc,327527,27.24632928380273,29.499130473797504,2.25280118999477
mike-copolymer,32-83,26.914305864,29.16557067,2.251264806
mike-copolymer,25-53,28.250508471999996,30.50132,2.250811528
pubchemqc,789525,22.907237914702566,25.15731843339832,2.25008051869575
mike-copolymer,66-79,28.460987411999998,30.71083867,2.249851258
mike-copolymer,59-64,27.447409559999997,29.69629867,2.24888911
mike-copolymer,19-63,28.009581936,30.25751467,2.247932734
kyle-mutants,656,39.39528528,41.643204,2.24791871999999
pubchemqc,598431,23.125768723931426,25.373668111861893,2.24789938793047
pubchemqc,3009693,23.846067043089814,26.09384580866531,2.2477787655755
pubchemqc,43817853,23.105208095241817,25.352922252283197,2.24771415704138
pubchemqc,223636,40.41199778374608,42.65941468225662,2.24741689851054
mike-copolymer,16-46,26.303924411999997,28.55043333,2.246508918
pubchemqc,53275543,22.764264415167602,25.01061556923465,2.24635115406705
mike-copolymer,63-72,36.234998952000005,38.48034533,2.24534637799999
mike-copolymer,36-42,24.078245059999997,26.32352667,2.24528161
mike-copolymer,37-92,27.394093892,29.63931867,2.245224778
kyle-mutants,1335,32.587093472,34.83214533,2.245051858
pubchemqc,35766151,23.399389718717384,25.641882439272212,2.24249272055483
pubchemqc,58133983,22.57268840491993,24.81501175034977,2.24232334542984
mike-copolymer,54-80,27.602801272,29.844496000000003,2.241694728
mike-copolymer,26-84,28.525764199999998,30.76648667,2.24072247
homopolymer,2-sp18,37.007852287999995,39.24738,2.239527712
mike-copolymer,24-78,26.461598432000002,28.700308000000003,2.238709568
mike-copolymer,74-91,26.514766692,28.749888000000002,2.235121308
pubchemqc,29066226,24.503550455876983,26.738449302717747,2.23489884684076
mike-copolymer,31-85,28.883179463999994,31.117444,2.23426453600001
mike-copolymer,14-47,24.884759071999998,27.11897733,2.234218258
homopolymer,2-sp00,31.117538424,33.35130667,2.233768246
mike-copolymer,38-66,30.088043764,32.32033867,2.232294906
mike-copolymer,27-74,27.55201374,29.78312533,2.23111159
mike-copolymer,61-95,29.305269248,31.535691999999997,2.230422752
mike-copolymer,59-62,30.4734516,32.70306667,2.22961507
pubchemqc,10943289,22.447620360417925,24.675718121749934,2.22809776133201
mike-copolymer,76-84,33.93372786,36.16162933,2.22790147
pubchemqc,12140381,22.717895937162105,24.943932449160265,2.22603651199816
mike-copolymer,34-55,32.23479501199999,34.46032,2.22552498800001
mike-copolymer,18-53,32.617903668,34.843196,2.225292332
mike-copolymer,5-61,26.857348952,29.08254267,2.225193718
mike-copolymer,45-93,24.85311164,27.07586,2.22274836
mike-copolymer,11-85,26.980403255999995,29.200992,2.220588744
mike-copolymer,6-77,26.291944551999997,28.51141067,2.219466118
mike-copolymer,42-43,25.622433843999996,27.841759999999997,2.219326156
mike-copolymer,51-54,29.243173035999998,31.461692,2.218518964
pubchemqc,4913387,23.046324232891326,25.26401142551734,2.21768719262601
mike-copolymer,80-100,29.372515416,31.58976133,2.217245914
mike-copolymer,38-58,27.362882319999997,29.57952667,2.21664435
mike-copolymer,18-63,37.054846727999994,39.27071467,2.215867942
mike-copolymer,54-79,27.608050979999998,29.82352933,2.21547835
pubchemqc,230298,24.499718991982217,26.711776054687988,2.21205706270577
pubchemqc,13298936,23.059769772669,25.271420661081162,2.21165088841216
pubchemqc,23622452,16.78729676796596,18.99876183275018,2.21146506478422
mike-copolymer,8-57,25.929565367999995,28.14096667,2.21140130200001
pubchemqc,3451522,22.242896068923397,24.453441054835306,2.21054498591191
mike-copolymer,39-44,27.032075088,29.24218533,2.210110242
pubchemqc,39869752,21.559381196091017,23.76882768873823,2.20944649264721
mike-copolymer,56-91,25.725664880000004,27.93465467,2.20898979
mike-copolymer,60-79,26.980880407999997,29.18934933,2.208468922
mike-copolymer,23-85,28.817527996,31.025388,2.207860004
mike-copolymer,7-41,24.816895152,27.022728000000004,2.205832848
mike-copolymer,31-55,29.764651332,31.97002267,2.205371338
mike-copolymer,60-91,25.721654671999996,27.92681067,2.205155998
pubchemqc,100835,28.971448273375234,31.175099558333844,2.20365128495861
mike-copolymer,29-77,28.578902267999997,30.78232267,2.203420402
pubchemqc,22898609,20.466600748388018,22.66929713106717,2.20269638267915
mike-copolymer,31-83,28.897809264,31.09988133,2.202072066
pubchemqc,20380223,22.84962725539137,25.050625441279287,2.20099818588792
mike-copolymer,44-76,30.719257844,32.91811067,2.198852826
pubchemqc,23571141,25.143263409903174,27.341561077612788,2.19829766770961
mike-copolymer,59-74,28.069008376,30.26595067,2.196942294
mike-copolymer,37-58,24.994877436,27.19090533,2.196027894
mike-copolymer,30-98,31.137006788,33.33246133,2.195454542
mike-copolymer,27-31,27.187881644,29.38318,2.195298356
mike-copolymer,15-78,25.049318495999998,27.24314933,2.193830834
mike-copolymer,7-60,24.510978559999998,26.70339333,2.19241477
pubchemqc,44376593,22.010599789125234,24.203008892778147,2.19240910365291
mike-copolymer,8-53,24.672941916,26.864812,2.191870084
pubchemqc,3639614,24.59891932054497,26.790313951664487,2.19139463111952
pubchemqc,317828,25.875032411192045,28.06618431575449,2.19115190456245
mike-copolymer,45-53,25.339322867999996,27.530071999999997,2.190749132
pubchemqc,9583216,21.089371003450417,23.279818141526032,2.19044713807562
homopolymer,2-sp91,25.15111704,27.34147067,2.19035363
pubchemqc,62743555,23.45664562382979,25.646327980610515,2.18968235678073
mike-copolymer,31-84,29.113787291999998,31.30204933,2.188262038
mike-copolymer,17-63,32.101234188,34.28864,2.187405812
mike-copolymer,38-42,27.1155684,29.30143467,2.18586627
mike-copolymer,41-92,27.760131192,29.94548133,2.185350138
mike-copolymer,41-76,31.852162915999994,34.03664533,2.18448241400001
pubchemqc,54082309,20.368286564398698,22.5522312091588,2.1839446447601
mike-copolymer,1-80,23.04760044,25.23034933,2.18274889
mike-copolymer,22-93,26.716700111999995,28.89931867,2.18261855800001
mike-copolymer,29-98,31.976917888,34.1584,2.181482112
mike-copolymer,8-50,24.31468172,26.495996,2.18131428
pubchemqc,234872,25.784510668429903,27.965418712086525,2.18090804365662
mike-copolymer,37-100,28.671595704,30.85247467,2.180878966
mike-copolymer,75-93,28.834709168,31.01552133,2.180812162
mike-copolymer,51-75,30.65171612,32.832468,2.18075188
mike-copolymer,28-80,26.509292467999998,28.68960267,2.180310202
mike-copolymer,79-92,28.096702876,30.276064,2.179361124
mike-copolymer,75-100,30.732929788,32.911796,2.178866212
mike-copolymer,27-85,28.882013223999994,31.060612,2.178598776
pubchemqc,21816624,17.420712316317026,15.242279401892855,2.17843291442417
mike-copolymer,37-43,27.07212078,29.249684000000002,2.17756322
mike-copolymer,37-39,27.805597975999998,29.982876,2.177278024
mike-copolymer,26-83,28.304233804,30.48055067,2.176316866
homopolymer,2-sp75,30.377000888,32.55294533,2.175944442
mike-copolymer,37-71,27.640482516,29.81598133,2.175498814
mike-copolymer,25-59,28.224314692,30.39939733,2.175082638
mike-copolymer,85-100,30.846215943999997,33.01796133,2.171745386
mike-copolymer,56-80,26.99614054,29.16779067,2.17165013
mike-copolymer,7-33,24.232067823999998,26.40315067,2.171082846
mike-copolymer,26-55,29.175891496,31.343291999999998,2.167400504
kyle-mutants,473,68.796791528,70.96382933,2.167037802
pubchemqc,147148,21.70294535988513,23.86811144529343,2.1651660854083
mike-copolymer,41-74,27.40490766,29.56665067,2.16174301
mike-copolymer,28-93,26.346706771999997,28.50825333,2.161546558
mike-copolymer,43-76,32.361857452,34.52317067,2.161313218
mike-copolymer,30-77,27.761549327999997,29.922788,2.161238672
mike-copolymer,28-46,26.060439844,28.22138,2.160940156
kyle-mutants,1169,32.343082912,34.501612,2.158529088
mike-copolymer,45-57,26.607802451999998,28.76537867,2.157576218
mike-copolymer,17-18,32.002351096,34.15874533,2.156394234
pubchemqc,15121403,20.611259552644338,22.76709904050961,2.15583948786527
mike-copolymer,23-78,27.331075935999998,29.48525067,2.154174734
mike-copolymer,36-74,26.354443324,28.506576000000003,2.152132676
mike-copolymer,22-49,28.156315056,30.30827867,2.151963614
mike-copolymer,45-76,29.609739435999998,31.760652,2.150912564
mike-copolymer,46-64,26.736657615999995,28.88688667,2.150229054
mike-copolymer,34-78,29.857772339999997,32.00786133,2.15008899
pubchemqc,21816808,24.898264588469672,27.04815534928547,2.1498907608158
pubchemqc,59708754,23.44544508242796,25.59446333166376,2.1490182492358
mike-copolymer,31-91,26.174583067999997,28.32340133,2.148818262
mike-copolymer,51-89,30.793574415999995,32.94193867,2.148364254
mike-copolymer,39-46,28.074122515999996,30.222044,2.147921484
pubchemqc,10585703,22.77318365293933,24.920222895356034,2.1470392424167
homopolymer,2-sp98,37.10515548,39.25191867,2.14676319
mike-copolymer,27-49,28.693679228,30.83954933,2.145870102
mike-copolymer,74-85,29.239307128,31.385176,2.145868872
mike-copolymer,51-93,29.110070123999996,31.25473867,2.144668546
pubchemqc,22818706,21.356195061899548,23.500613361327904,2.14441829942836
pubchemqc,60625290,24.07705307367088,26.221284660363025,2.14423158669215
mike-copolymer,7-85,26.64215858,28.78604933,2.14389075
mike-copolymer,82,19.340930672,21.48358133,2.142650658
mike-copolymer,28-84,28.230174899999998,30.37206667,2.14189177
mike-copolymer,37-60,26.26133312,28.402236,2.14090288
mike-copolymer,43-50,27.733719704,29.87389867,2.140178966
pubchemqc,44120842,24.710967115390684,26.84958783617506,2.13862072078438
pubchemqc,28752260,22.821596339036894,24.95726907317514,2.13567273413825
mike-copolymer,45-62,27.5769769,29.71257867,2.13560177
mike-copolymer,45-100,26.763520947999996,28.897740000000002,2.13421905200001
pubchemqc,57377058,18.17890028067111,20.311678374659287,2.13277809398818
mike-copolymer,62-83,31.663455072,33.79407333,2.130618258
pubchemqc,20396943,22.64459785157633,24.77500187830514,2.13040402672881
mike-copolymer,74-75,29.140215504,31.27037733,2.130161826
mike-copolymer,56-79,27.003125695999998,29.13232,2.129194304
mike-copolymer,34-77,31.189741704,33.31756267,2.127820966
mike-copolymer,59-67,31.858460907999998,33.985684,2.127223092
mike-copolymer,38-51,30.924751996,33.05101467,2.126262674
mike-copolymer,50-62,30.115513896,32.24086267,2.125348774
mike-copolymer,46-54,27.180571628,29.30552933,2.124957702
pubchemqc,63357826,23.25638095122113,25.381077347425713,2.12469639620458
pubchemqc,11356846,28.49506836092041,30.619406891047262,2.12433853012685
mike-copolymer,51-56,28.63998616,30.76288533,2.12289917
pubchemqc,63930748,23.603468221240156,25.726347724699774,2.12287950345962
pubchemqc,64423937,21.9698750740334,24.091870359320836,2.12199528528744
pubchemqc,33778600,22.780477600797774,24.902440730002862,2.12196312920509
pubchemqc,4867685,22.882799440303568,25.003206333670825,2.12040689336726
mike-copolymer,16-44,25.225702824,27.34369067,2.117987846
mike-copolymer,10-98,28.463049348,30.580944,2.117894652
pubchemqc,57130997,13.426264503162233,15.543094365783995,2.11682986262176
mike-copolymer,84-100,31.082157692,33.19827467,2.116116978
mike-copolymer,66-91,27.2183211,29.33369867,2.11537757
mike-copolymer,44-62,28.689903896,30.80491733,2.115013434
pubchemqc,59762326,23.202560264085538,25.317357921576853,2.11479765749132
pubchemqc,58219411,27.307286250263967,29.422074423933765,2.1147881736698
kyle-mutants,1648,78.571289024,80.684864,2.11357497600001
mike-copolymer,62-91,28.923558747999998,31.03708,2.113521252
pubchemqc,2795491,21.91402573820043,24.02518723924644,2.11116150104601
mike-copolymer,38-70,28.679530132,30.790512,2.110981868
mike-copolymer,59-69,29.319385783999998,31.42844133,2.109055546
homopolymer,2-sp28,25.375772751999996,27.48399467,2.10822191800001
pubchemqc,19098602,22.0783076064781,24.183744880312208,2.10543727383411
pubchemqc,23448266,23.76828385084785,25.873050588863435,2.10476673801558
mike-copolymer,10-57,25.289367688000002,27.39322133,2.103853642
mike-copolymer,3-47,24.025669836,26.1294,2.103730164
mike-copolymer,43-62,30.331153003999997,32.43429867,2.103145666
pubchemqc,16659220,17.740513594525172,19.843414687025792,2.10290109250062
mike-copolymer,7-59,25.467417164,27.569440000000004,2.102022836
mike-copolymer,42-57,27.040889523999997,29.14263067,2.101741146
pubchemqc,20577853,17.251448478046242,19.352923292700826,2.10147481465458
pubchemqc,3838307,24.583092304272384,26.68362095954547,2.10052865527308
mike-copolymer,74-84,29.495288667999997,31.59568133,2.100392662
pubchemqc,3807577,18.62330045058536,20.723631872007736,2.10033142142238
mike-copolymer,36-46,25.795984563999998,27.895632,2.099647436
mike-copolymer,6-78,24.957419376,27.056915999999998,2.099496624
mike-copolymer,37-65,28.189308104,30.28765733,2.098349226
mike-copolymer,32-59,25.71933344,27.817488,2.09815456
mike-copolymer,28-39,27.378545159999998,29.47651867,2.09797351
kyle-mutants,1518,77.657707372,79.755572,2.097864628
mike-copolymer,36-44,24.760717903999996,26.858448,2.097730096
mike-copolymer,9-98,29.491592071999996,31.58902133,2.09742925800001
pubchemqc,49759677,23.129709103588983,25.22696524769823,2.09725614410925
pubchemqc,60205004,16.633693979091134,18.730547505339853,2.09685352624872
mike-copolymer,77-89,30.508568596,32.60385733,2.095288734
mike-copolymer,8-63,29.115747404,31.210240000000002,2.094492596
pubchemqc,13770480,24.582710135901998,26.67621172398165,2.09350158807965
mike-copolymer,7-84,26.89448156,28.98777333,2.09329177
mike-copolymer,27-91,26.162500792,28.25472933,2.092228538
mike-copolymer,67-77,32.910298388,35.00219733,2.091898942
mike-copolymer,16-60,26.076907508,28.16627467,2.089367162
pubchemqc,23498172,22.370598541222485,24.459368443286362,2.08876990206388
mike-copolymer,42-92,25.929874539999997,28.01857067,2.08869613
mike-copolymer,33-79,26.718435411999998,28.80711467,2.088679258
mike-copolymer,6-37,24.245856244,26.33398533,2.088129086
mike-copolymer,42-53,25.777702715999997,27.863664,2.085961284
mike-copolymer,44-54,26.114368823999996,28.200067999999998,2.085699176
pubchemqc,3719149,23.036933174998893,25.12175410269197,2.08482092769308
mike-copolymer,55-59,30.311970724,32.39646,2.084489276
pubchemqc,5707251,19.10317796678044,21.187450018302947,2.08427205152251
pubchemqc,30058025,29.28556874249189,31.369221530105964,2.08365278761407
pubchemqc,10511383,14.912019394947537,16.995304536292938,2.0832851413454
mike-copolymer,42-45,22.867296776,24.95048133,2.083184554
