ID,alpha_GFN2(A^3),gap_GFN2(eV),alpha_DFT(A^3),gap_DFT(eV),pi_sys_size
42631031,9.347351108210463,6.4781,8.385295200000002,12.113692282708499,1
42640310,19.306200208681236,5.4836,19.022508450000004,10.7759805936505,1
42641525,18.761037398793246,4.0519,18.254564385000005,11.30905162678,3
42818080,25.51571930975388,3.9648,25.75781307,10.0788249086695,8
42951860,25.7601654022143,2.8139999999999996,25.628052405,9.286701489864,9
43082686,11.447173366964893,4.8822,10.479840780000002,11.836136155198501,2
43083515,20.26047240675416,3.8218,20.125646985000003,10.698972373959,3
43084336,22.963204464642164,3.051,23.86203297,8.500020348068501,7
43085034,27.021652661858397,3.2871,27.550950360000005,9.739498937096,6
43087202,25.165678125700264,3.2577,25.21367775,9.645347544823,7
43089519,24.356318127739936,2.9945,24.599599110000003,9.2918716530235,6
43090610,24.8486428633128,4.0978,25.41224565000001,9.644259089421,8
43108828,26.236427804193077,3.6051,27.259569255,9.037989430507,7
43109772,28.740576345021854,9.0456,29.042284200000005,10.660060093337501,1
43111550,26.948697031140384,3.675,28.11128724,8.9582600723105,7
43119214,21.903605537488183,3.3759,22.28050386000001,8.688051018764,7
43120184,19.03878681963536,2.8789,19.442514135,8.689139474166003,11
43121299,26.78803116618728,2.89,27.896172015,8.2115796665385,9
43122056,22.459056811880107,1.4858,23.064254325000004,7.4140139707229995,16
43123264,24.536553710218328,3.306,24.86485026,9.843446427986999,6
43125290,26.02206869095608,3.321,27.43052535,8.6790712616975,10
43125355,21.80283652557185,3.7261,21.615894135,9.897597084236502,6
43126931,23.844952545876307,3.2697,24.5048595,9.061935449351,8
43126954,21.76116639202208,3.4151,21.601075635,9.4872493976825,7
43127332,27.699879415084162,4.062,28.576588140000005,9.981136036339999,6
43128080,23.95710629279058,3.4697,25.5579609,9.065200815556999,9
43129838,27.112343779745522,2.8842,28.33850424,8.257294793422501,9
43132429,23.110936471625642,3.1691,24.18453292500001,9.154454158520998,7
43132704,28.186602324016647,3.0374,29.893360050000005,8.3634191951175,14
43136279,25.88202910051968,3.1535,25.740771795,8.7824745248875,7
43136588,26.804714245536914,3.6586,26.793231060000004,9.595278596331001,9
43137287,19.830240177085045,8.7368,19.60902468,10.646726514663,1
43137462,26.573368718846297,3.5046,26.893601700000005,9.3865672729975,7
43137466,26.57669353921321,3.3908,26.897701485,9.4605822403335,7
43137706,21.088350158974432,2.0140000000000002,21.85876935,8.123142665126,10
43139356,22.69227820883077,2.7514,23.311822065,8.278519673761501,10
43139577,25.38551933233093,3.1289,25.478385555,8.953634136852003,10
43139752,24.613724899602733,2.5994,25.43990685,9.096766022215002,8
43141978,22.028731522212304,3.5853,22.43056587,8.940028444327002,7
43142056,20.547887768128128,3.235,20.671856895,9.4752763882605,14
43142227,18.638394397091265,2.3484,20.115669195,8.3062752865125,13
43142314,20.203381134855984,3.4387,19.68173412,9.4382689045925,5
43142908,20.797292861951426,2.0483,21.784825035,8.7476439520235,17
43143068,24.44654883572913,2.3606,25.23007689,8.229811294522001,10
43143115,21.858808261976343,2.4351,22.552571520000004,8.490496363301,9
43143352,20.14501977179745,2.8718,20.248838115,8.8347203841835,8
43144893,23.301763111788386,2.8574,23.41431669,9.0181251194205,16
43145840,25.14708731637765,2.7578,26.100515580000003,8.183007712236,12
43146955,26.87323500421585,3.2248,28.692221835,8.3933517186725,9
43147102,26.66150335409448,3.7972,27.34378773000001,9.2009856269565,8
43147268,17.544242796254835,4.3058,16.51482309,11.4508229428905,3
43150118,24.636838306313496,2.2618,27.31760838,7.719325710984,18
43151660,21.237138871134018,3.5977,21.559978995,9.815690815236,6
43151707,21.67709438881825,2.875,21.167288745000004,9.568611438982002,6
43151782,25.077760877423515,3.8783,25.59885996,9.412418088795,8
43152159,20.343847941815,2.9958,20.897048700000006,8.850775101363,9
43152234,22.58647877052073,3.2201,21.679366710000004,9.8344666709205,6
43154842,16.94960674229067,3.0887,16.969010115,9.40425467328,7
43154987,20.77154236011879,2.8196,21.198753360000005,8.463829205951999,9
43154991,19.562639927118248,2.6259,20.224190010000004,8.1577011241395,10
43155069,25.145877388210078,3.8112,25.09196847,9.9574621313465,7
43157975,24.31213241053153,3.5372,24.675568620000004,8.781113955635004,12
43158147,24.296798849347486,3.5989,24.17312268,8.844516482801499,12
43159208,25.993300555663005,3.2256,27.21713895,8.7285959824885,10
43160072,25.02043754826748,2.9764,26.852603850000005,9.073364231072,8
43160190,24.074685081984693,2.9845,25.34299386,9.1106438285905,8
43160387,25.89776542774896,2.7803,26.728770585000003,8.950912998347,8
43160510,24.00774293503499,2.9355,25.13049657,8.583015072471001,9
43162857,24.87919114154244,3.7145,24.609033555,9.176767494262,6
43162999,22.279880453717904,2.7783,22.3690197,9.002614629941997,8
43173470,26.907143518958375,3.2539,27.163644165,9.596367051733,7
43173896,26.281243010054983,3.4662,26.50278846,9.425207439768501,8
43174752,24.911423242646308,3.7289999999999996,25.107033945,9.5639855035235,8
43174823,25.605179309059714,3.0601,25.654034175000003,8.657302153657499,9
43174918,25.434450368548546,3.4645,25.131632655,9.6233063229325,6
43175030,23.98556635206891,3.542,24.57954474000001,8.8026109498245,9
43175098,27.63006352202868,3.8993,28.152581460000004,9.426568009021,7
43175424,18.006755731613122,4.1652,17.520406500000004,10.7748921382485,3
43177239,23.510773794241285,3.5834,23.90145018,9.8540588681565,6
43177383,25.264801990952,3.4599,25.26238122,9.882902936309499,6
43177387,21.36799175039484,9.6297,21.17968689,10.780334415258501,1
43178261,26.71120539536486,3.3596,26.35732018500001,9.765893980594502,5
43178328,21.336059426961892,9.3619,21.250469925,10.753939371760001,1
43178757,25.262302559426896,4.0007,25.23234906,9.959911156001,5
43179126,26.88379049756948,3.4668,27.27922846500001,9.506025253367,7
43180133,21.332772838250484,3.1584,20.98645365,10.3629117685915,3
43180988,27.2640773666723,2.7801,26.925856635,9.470922566652499,6
43181584,24.50267320238623,9.1226,24.719184405,10.789314172325001,1
43182692,25.018707936317462,3.2078,24.74323977,9.532692410715999,6
43183132,24.458703242117444,4.0361,24.07334478000001,10.720197254298,3
43183736,21.045369035284,9.3824,20.782452300000006,11.371637812395,1
43184263,24.229048502982486,3.9010000000000002,24.519134655,9.8377320371265,6
43184303,21.21181277031448,3.7536,20.479413975000003,10.025218480121,6
43184322,27.660172432589373,3.8989999999999996,28.055223915,9.818956181442,6
43184493,24.19133579033206,3.9592,24.157464465000004,9.8812702532065,6
43184585,23.440720509278325,8.177999999999999,22.83436999500001,10.2252221602385,1
43184918,20.370004617941238,10.6583,20.57321508,11.765114440218001,1
43188059,23.563010386813325,8.9855,23.203054275,10.805368889504502,1
43189486,26.85608336480915,3.2572,27.01294002,9.5944622547795,6
43189549,24.38486472688965,3.5996,24.541066035000004,10.0053541690345,6
43189686,26.844959879457196,2.7781,28.810720440000004,8.385460417008003,9
43189842,26.844385811885704,3.1166,28.155396975,8.433352454696,8
43190118,21.47311546642145,3.3834,21.214905525,9.686980963949502,7
43191435,25.249874307692146,3.373,25.189622385,9.7609959312855,6
43193439,24.169271383192424,3.6783,24.95939229,9.053227806135,8
43194046,28.39772345312755,3.2846,28.602965070000003,9.421669959712,6
43194225,24.84478442980059,3.435,25.01436892500001,9.043975935218,7
43196344,25.18184374403812,3.7921,26.05299759,9.193094325292,8
43198123,24.42313209491438,3.9457,25.200143520000005,10.0548788898255,6
43198216,24.42626190420125,3.9951,24.932323830000005,9.705212591933,6
43198814,25.641939638570772,0.2918,24.888263490000003,6.8961813132215015,7
43201029,26.65094548978546,3.3675,27.826129905,8.5952601957435,9
43202640,26.282757309619516,2.6757,25.997033055,9.2875178314155,6
43205289,24.31268365765748,2.9977,25.81847013,8.443148553314,10
43205779,25.0580017798372,3.7760000000000002,24.74422767,10.227943298743499,5
43205898,27.99639346591521,3.0797,27.139638195000003,9.591469002424,5
43206536,22.528101551698107,3.2999,22.278824430000004,9.7479344664615,6
43206570,25.813399426077954,3.4875,26.00814693,9.5716046913375,7
43206619,27.489467646186146,3.5128,28.093801410000005,8.7998898113195,9
43207655,22.602222655170298,3.7310000000000003,22.465488135,9.443983295453,7
43208750,22.66915709651501,3.8374,22.94970732,9.2178566856875,10
43209189,22.01194263897882,3.9302,22.367389665,9.305205231698,7
43209681,25.06272620480212,3.5798,26.14136524500001,9.241530590681,9
43210006,21.291482057561574,4.3501,20.54446719,10.683189770630001,3
43211573,24.04110035083629,3.8594,23.92115878500001,9.521807856696,7
43211716,17.621158959751128,7.9603,17.597907255000006,11.459530586106501,1
43211896,20.212596593865552,4.1421,19.680795615,10.967820858252999,3
43219645,27.233901624806816,2.1302,28.192048065000005,8.503013600424001,8
43220478,26.664272185424682,3.3494,27.02113959,9.3517367001335,6
43223475,24.88653606494157,3.1356,24.502488540000005,9.522079970546502,5
43228871,22.69241779882878,3.0115,24.351981975000005,8.541653767195,10
43230663,23.509393750025158,3.6787,24.030321735000005,9.9275296077915,6
43233277,21.265926714993693,4.0688,21.166004475,9.4828955760745,7
43234436,15.01081103007659,3.1969,14.576415105,9.903855702798001,6
43243544,26.126678206034555,3.7716,26.47779459,9.315817671867501,10
43247533,24.67048097768401,2.1492,24.835657815000005,8.448862944174499,9
43250880,23.739654712813955,3.1007,24.617727075,8.993090645174503,7
43253396,30.72048531264073,3.4059,30.786569835,9.644803317122001,7
43254730,24.36367949964201,3.468,24.476556165,8.725058502431999,9
43254863,23.41718714709582,3.4658,23.659661655000004,8.7971686728145,9
43259225,19.881393094863533,2.4330000000000003,20.652889215,8.2806965845655,10
43259685,23.85751994305495,3.4697,24.14635059,8.704377849794,9
43260360,21.166129794783338,2.4263,21.446568075,7.879328655078,8
43262278,30.332272043331734,3.2294,31.398277515000004,8.5299528716235,9
43263111,21.457185461774518,3.5257,21.22493271,9.7555536542755,6
43263439,19.967761071983887,4.0126,19.49205732,10.616793991108,3
43263503,20.28890816373984,2.5598,20.373758070000004,8.442604325613,9
43264725,24.12575857275793,3.4526,24.007649430000004,9.4796302098685,6
43265182,20.700720144689022,3.5089,21.288158310000004,9.158263752428,7
43265313,27.330716475887442,3.589,27.96823932,9.443439067752,8
43266114,23.640842183640608,4.1488,22.965464325,10.8717646690265,4
43266300,25.850245109982705,3.1662,26.262432390000004,9.0758132557265,8
43266375,28.696639281758966,8.7114,28.607558805,10.630671797483501,1
43268780,27.338661991921374,1.6368,28.911930795,7.828715478885001,9
43268835,23.34976562260513,3.1126,24.77544531,8.5511777519625,10
43270930,27.35280800082924,3.3262,27.99382593,9.403710445579,7
43272217,21.26776909550899,2.7082,22.11690762,8.116067705013,9
43273457,24.26708070187043,8.6445,23.970751365000005,10.400735593811001,1
43273898,24.64542887039561,2.2919,24.41051505,9.075269028025499,8
43276255,26.67964249641712,3.3661,27.440552535000005,8.9588043000115,8
43276794,26.608305487300377,3.5741,27.345714135,9.820044636843999,7
43279819,25.961061193508293,3.4555,26.640402930000004,9.3511924724325,7
43281698,26.701686305881893,3.0611,26.803455825,9.053227806135002,7
43281923,26.66399063447325,3.3211,27.118595925,9.2026183100595,7
43281964,26.660108343222518,3.516,27.78597177000001,8.862203883084,7
43282065,24.98817329108127,2.6974,25.11775266,9.083704557391002,11
43282395,25.17402462956291,3.4445,25.558059690000004,9.8502492742495,7
43283722,26.840866276808185,2.8329,27.67344996000001,9.0899631759525,13
43284557,24.149408111754088,3.5963,25.064653035,8.9207083609415,7
43288560,25.625697556921892,3.1976,25.505058855000005,9.9759658731805,3
43289623,24.72956518576414,3.3949,25.544476065000005,8.934314053466503,9
43292788,22.57134229500269,4.837,22.59218631,11.635044019679,2
43293191,26.1458266344257,3.0924,26.827758165,9.1803049743185,6
43293197,24.82745570966393,2.7177,25.29478434,8.9473755182905,6
43293726,20.04718970725987,9.1316,19.68934095,10.5457722761275,1
43294392,26.801610220389804,3.0973,27.64568997000001,8.5500892965605,10
43295055,28.36787964501533,3.1701,28.04223303,9.3435732846185,6
43295596,24.692604658708163,3.7645,23.93335935,10.4543420223595,1
43295939,25.527893128339358,2.4359,25.63946265,8.104094695591003,9
43296021,22.997776698706502,2.7095,23.898387690000003,8.119877298919999,9
43298625,20.08443430440737,4.4834,20.030117055,10.411620147830998,5
43307298,25.298559060919608,9.4741,25.470679935000003,10.719653026597001,1
43307497,28.73930580930737,9.2645,29.25774519,10.823872631338501,1
43309300,30.95569223653779,3.7561,32.310998325,9.4077921533365,10
43312488,22.53424603075118,8.3641,22.121797725,10.377333802668002,1
43312804,17.412448351338565,3.3083,16.940064645,9.7250769030195,6
43312946,21.043891633712573,2.8327,20.562990315000004,9.0012540606895,10
43314834,17.906379705551092,2.8274,17.544214890000006,9.382213451389502,2
43314855,19.551852524691466,2.6515,20.025770295000004,8.7922706235055,7
43315710,17.37542529033442,3.1442,16.92707376,9.852154071203001,6
43315744,24.100687942380624,3.1787,24.01654053,9.8970528565355,6
43316186,20.826319283196245,3.0228,20.479710345000004,9.557182657261,6
43316829,20.735919496451487,3.9168,20.758199355,9.606435264201501,7
43317251,23.430963583333764,3.5066,23.684951895,9.5209915151445,7
43346036,18.74890329371037,1.9284,18.05081001,7.667896193239503,7
43348645,22.649516546697733,3.7291,22.180676565,10.446994948396,3
43348650,18.530794662723945,3.9446,18.064887585,10.739789451534,2
43348773,25.13738388511385,8.2379,24.7814715,10.3542041253755,1
43348862,25.320239225102906,2.0959,24.867813960000003,8.923157385596,5
43348880,25.619930059774305,4.1366,24.903921705000005,9.840181061781,6
43350830,19.88492181739316,3.6471,19.649380395,9.362349140303,5
43361094,24.848113399339407,3.0774,25.10461359,8.7367593980035,9
43363174,24.448539252770985,3.6467,25.685400000000005,8.913361286977999,7
43365287,16.823151244336973,5.0360000000000005,15.841964400000005,12.046480161635001,3
43366670,19.701915773552734,3.9157,19.43466033,9.8268474831065,8
43367025,25.198842160453356,3.6866,24.81614679,9.919638306127,6
43367033,22.468649697349292,3.8516,22.333405905,9.496229154749,7
43367507,18.587449530647415,3.6945,18.71912436,9.2728236834885,7
43368364,24.00146079238513,4.098,23.885890755000005,11.0448290779445,2
43368654,20.301982352631047,3.4763,20.298331905,9.0197578025235,7
43368855,24.479918550861463,4.4769,24.515578215,11.0491828995525,3
43371874,25.833649163243297,3.6729,26.14941663,9.4175882519545,8
43373353,25.28829608418603,9.4622,25.5302997,10.939793131651497,1
43375141,24.136676081361212,3.3934,24.40666224,9.115813991749999,7
43375774,22.24632847139069,3.5946,22.46148714000001,8.707915329850499,8
43378138,25.56559294891991,3.1131,25.92022383,9.0404384551615,7
43378373,25.29927909043171,2.8383,25.88604249,8.816216642349499,9
43378669,25.856843182437,3.4629,27.36967071,8.707643216000001,7
43383756,27.45601316939896,3.2483,27.740972925000005,8.641791664179,9
43384870,25.853765237799074,3.3408,26.175744165000005,9.1558147277735,8
43387853,20.836304858150324,3.7371,21.240195765,9.304116776296,7
43393096,26.70846116269673,2.9875,27.105358065,8.454577335035,9
43395284,23.11727788816,2.9749,24.01258893,8.694581751175999,10
43399573,21.22047979770761,2.5953,22.12658904,8.0896726615145,10
43400260,23.44807521286841,3.8725,22.773317775,10.173248414793001,5
43400296,24.515891723186225,3.4573,24.093053385000005,9.450514027865,5
43400460,23.508345046823464,3.1094,23.84286771,8.786828346495499,7
43400669,26.160206182438536,3.2255,26.08144911,9.7054847057835,6
43401323,21.045073406785,3.4431,20.519819085,10.0293001878785,6
43411373,22.898797906287108,2.5555,23.07388635,8.8934969758915,7
43414052,21.672435609680424,2.5066,21.745704195,8.482332947785999,5
43415517,22.390947117590247,3.8146,21.725452245,9.5993603040885,9
43415673,21.271597299340105,4.8343,21.318882000000002,11.043196394841496,3
43418946,26.133712978832985,3.4891,26.85764214000001,9.4567726464265,9
43419859,17.415652845719915,3.9025,17.17187538,10.009980104493,5
43421205,25.13772337628739,3.5358,25.464554955,9.097310249916001,8
43428828,21.042629396341926,9.5257,20.655457755,11.4475575766845,1
43429125,18.294073883816488,6.2433,16.42867821,11.5928663728515,3
43434257,29.02196370052581,8.8213,29.064116790000003,10.50903690631,1
43434259,23.82150764996642,9.2301,23.688113175000005,10.488356253672,1
43436072,22.991986529298092,2.4816,24.045979950000003,8.138653154604501,10
43436361,24.733328929245854,3.3923,25.230225075,8.7302286655915,8
43441405,23.152752715300732,2.9589,22.652201235000003,9.892971148777999,5
43441671,17.980532965105642,2.8567,16.764317235000004,9.9373257064095,5
43445037,16.38091338572967,3.5554,15.71195676,10.4260421819075,6
43447549,18.70823548154767,2.6526,18.29620437,9.8551473235585,5
43459187,26.790453393477808,3.4634,26.670385695000004,8.9266948656525,7
43460280,28.35781671764197,3.5274,28.786516890000005,9.305477345548502,7
43467052,18.602622607789144,4.1166,18.15414435,11.454360422947,3
43469165,21.53738495391857,3.6055,22.366500555,8.7890052572995,11
43470466,18.58121110248739,3.7373,18.330682080000006,11.215444462208,3
43477046,23.43387630201861,3.4522,23.852894895,9.189284731385,14
43477292,22.743984300136447,3.1426,22.557856785,8.580021820115501,8
43481936,25.19119612572091,3.6654,26.161617195000005,9.439629473845,7
43482805,25.95523486703032,3.6556,26.20780152,9.4279285782735,7
43483279,22.431701914178472,3.5128,22.57173678,9.363709709555499,8
43487042,20.561177862143666,3.7422,19.38813024,9.838004150977,5
43489066,28.71501670509734,3.4586,28.36409085,9.837459923276,6
43491316,21.90959160708491,3.0010000000000003,21.586454715,9.5171819212375,6
43492490,21.847403077488238,3.9224,21.95657145,10.539513657566,5
43494167,24.058281330815806,3.2583,24.222468285000005,9.4665687450445,5
43498950,20.39306764185017,3.2714,20.705988840000003,8.458386928942,8
43499683,23.179100105150386,3.4137,22.95928995,9.630653396896,7
43499703,22.488843717063194,4.1555,22.72209516,9.6390889262615,5
43499774,19.680033337238548,3.7908,19.46153121,9.542488509334,7
43502663,22.950267494793593,3.1978,22.16353650000001,9.783037153176,6
43503954,22.58221149539011,3.5191,22.29048165,9.552828835653,7
43505885,22.51361130970594,3.2762,22.151632305000003,9.605346808799501,7
43509707,23.64328589771427,3.7841,23.43066643500001,9.3740500358745,9
43509745,19.1971362611818,2.53,19.37034804,7.788714742861501,10
43509808,18.0421865478946,3.7723,17.631150090000006,10.5697182949715,5
43509898,20.815532028954173,3.9824,20.961114015,9.527522247556501,8
43511819,21.64393109498872,3.7373,22.01643819,9.354185724788001,8
43511820,22.421123452194585,3.7111,22.61115399,9.39881239627,8
43512456,26.885168170830216,3.7110000000000003,27.388391415000008,9.2080605870695,7
43512458,23.43097662358836,3.7582,23.71127943,9.1966318053485,7
43512856,24.425184749534978,3.6627,24.284607195000003,9.780588128521499,6
43513140,18.16426778135612,4.1682,17.855107020000005,11.162654375211,5
43518133,27.320156536992464,2.7816,30.647078355000005,8.0586516825575,16
43527005,26.331007437088807,3.7711,26.679918930000003,9.2162240025845,7
43530024,15.390251616293307,4.1316,15.197656020000005,10.43828730518,1
43530099,26.046973799010885,2.9348,27.65655687,8.7051941913455,9
43530498,26.677577690650192,2.9433,27.324079125,8.845332824353003,6
43531960,23.986544815717462,2.5638,25.438227420000004,8.351446185695501,10
43539766,22.429337478925344,3.3876,22.093642575,8.850502987512497,6
43543376,20.85873320694085,3.7213,20.95069167,9.562624934271,6
43543488,22.582093243990517,3.7197,22.79885499,9.566978755879001,6
43544655,25.04341729236867,2.6732,24.651661440000005,9.029009673440498,10
43547400,23.207491851276817,3.813,22.998657765,10.083178730277501,6
43554160,24.597087905698306,3.3086,25.15855293000001,8.811590706891,13
43558985,25.435465285636074,3.1179,25.262726985,9.0382615443575,7
43559078,21.081850481168424,2.2109,19.95963039,9.1389436690425,5
43559455,21.14514861788313,2.8359,20.574598140000006,9.7506556049665,6
43560125,25.193683850653816,3.6053,25.514542695,9.61650347667,7
43562219,24.15656306235336,3.3144,24.777470505,8.781113955635,7
43562229,24.869396280311786,3.6918,24.91869081,9.274184252741,7
43564297,23.40277322022996,2.9852,22.936024905,9.449969800163998,6
43565994,20.07674959346529,3.6585,20.020336845000006,9.812969676730999,6
43568745,26.54639361855967,3.4047,27.142453710000005,8.805059974479,8
43568934,25.18873803773025,2.87,24.90130377,9.315001330316,6
43569036,25.20998979991325,7.3344,25.016048355,10.344680140608,1
43569897,28.33995616257653,3.1887,28.020351045,9.3228926319805,6
43570013,24.250680951688754,8.9288,23.84178102000001,10.5767932550845,1
43571252,26.016574446416076,8.7401,25.917803475000003,10.4663150317815,1
43572918,25.164563628486746,4.3941,24.264997380000004,10.5544799193435,5
43576972,22.259241435316035,4.4283,22.02340288500001,10.920745162116502,3
43578054,26.54060982109384,3.6288,26.828795459999995,9.1607127770825,8
43587123,26.491656408984827,3.2715,26.34788574,9.282619782106499,7
43588708,27.16731334294764,4.0658,26.91642219,10.498696579991,3
43588873,25.66544869846064,3.8604,25.808442945000003,9.968074571516,6
43590233,24.940377053382612,2.6645,26.33000475,8.215117146595,10
43591544,26.38729584422129,2.6787,28.393036320000004,8.008854847916,15
43592622,19.646623167680033,4.5806,19.193365755,10.9158471128075,3
43593009,18.576374057141894,4.383,17.925000945,11.439938388870502,3
43600687,23.14145822479195,3.352,23.79544851,9.162073346335,8
43602107,25.84766047224863,3.4792,26.447317875,9.138127327491,8
43603881,16.01660319945783,4.667,15.48908652,10.7193809127465,3
43608799,19.02780944440872,8.4688,18.416382405000004,10.451892997704999,1
43609739,26.907384763668336,3.7641,27.588243585000004,9.8763722038975,6
43611396,20.319390351588247,4.3552,19.628832075,11.187144621756001,3
43611602,24.856108112697488,3.4035,24.367096845,9.4067036979345,7
43613283,21.76849382962528,8.6466,21.204285600000002,10.4293075481135,1
43617277,18.45578948926427,3.1292,18.18654747,8.963430235470002,12
43620898,19.848434592304987,2.2867,20.20403685,8.7046499636445,8
43620931,20.125876974425346,2.6883,19.916409765,8.8521356706155,8
43623606,19.038544537632426,3.9581,19.081930635,9.8747395207945,5
43625960,23.018835968949556,2.7009,23.668750335,8.5043741696765,9
43627546,22.717799024360925,3.2248,21.909251040000004,8.658118495209001,8
43630225,20.95105835763923,3.4684,20.539577085,9.332416616748,8
43635112,26.225146946677732,3.1644,26.642032965,9.567250869729502,6
43636532,18.65461662198884,2.7024,18.171333810000004,9.9639928637585,5
43638306,23.646232402513288,2.3599,22.974799980000004,8.858938516878,6
43641877,22.31369487116878,3.1221,22.939680135000003,8.627641743953001,9
43643397,23.107428643140306,3.0896,23.640891555000003,8.595260195743501,9
43646531,23.302748391933648,3.1853,24.16393521,8.5381162871385,10
43647193,23.13173478859213,3.0711,23.26820628,9.56752298358,7
43649236,19.034807022844614,2.9838,19.77548583,8.326139597599001,11
43649910,23.289087687955213,2.986,24.334199775,8.3835556200545,11
43650526,24.216100122911147,2.7829,25.525409595,8.334847240815,11
43654687,22.23216305028565,2.6238,23.77786389,8.017018263431,13
43658329,25.80621276395048,2.9444,26.99293504500001,8.44097164251,10
43659042,17.273472430759703,3.9612,16.98427317,10.161275405370999,6
43663337,20.591727029481564,4.4373,20.101641015,10.7757084798,5
43664026,22.015080005685963,2.1952,21.03881235,8.6785270339965,5
43664791,20.280183196124593,3.4611,19.62749841,9.8360993540235,8
43670531,16.693612318911043,3.7656,16.42077501,10.390667381342501,2
43675510,25.28176676943777,2.5347,26.97500466,7.830348161988001,12
43675806,26.655055540937425,3.6035,26.748380400000002,9.8192282952925,6
43677740,23.56487217952581,3.1707,24.025678605000003,9.322620518130002,6
43684085,24.420910657907637,3.0088,26.29345245000001,8.537572059437501,10
43690112,24.51154635471275,2.9082,24.667122075,8.669275163079499,7
43691790,23.60294409191637,3.2169,25.08307737,8.2627370704325,10
43692722,23.088899478657584,3.0189999999999997,22.74032191500001,9.3076542563525,5
43693490,27.68247897354724,3.2724,27.499628955,9.483167689924999,7
43694488,25.974527627330236,3.8173,25.80335526,10.345224368309,5
43703317,16.73721522565,3.8803,16.018798500000006,10.7498576640025,5
43714848,28.69473644188147,3.5227,29.21027659500001,9.619224615175,6
43715683,26.84458778764717,3.2212,28.868710170000004,8.469271482962,8
43719847,22.764567897456303,1.9308,24.387645165,7.728305468050501,10
43729070,23.33704026052427,3.6191,23.381469015000004,9.410785405692,6
43734345,27.01564421637027,4.3855,26.23383268500001,10.570534636523,5
43735006,26.89599721316088,3.5813,27.32388154500001,9.5846661561615,7
43743694,22.873732166005286,3.6024,23.40186915,8.9985329221845,9
43749262,25.642917657665194,3.4249,25.31236896,9.763172842089501,7
43749368,25.75187461580309,4.0638,25.18048431,10.0227694554665,5
43750116,26.38648245834109,3.5627,26.61975582,9.0382615443575,7
43750242,27.70773868761613,3.5352,28.46772156,8.934314053466503,7
43751046,26.442917568337744,3.1741,25.71829707,9.555822088008501,5
43752848,16.921395188773158,4.3923,15.690716910000004,10.197738661338,5
43753035,15.889787019916891,4.1052,15.104645235,10.8701319859235,1
43753481,28.34061840005123,3.2053,28.52882317500001,9.304933117847499,6
43753654,22.700697767756072,4.1248,22.078824075000004,10.2322971203515,6
43753954,21.707855015739145,3.8597,21.519079935000004,9.485888828430001,7
43754191,22.03322300081109,3.9943,21.43239171,11.1868725079055,3
43754254,25.121895619091237,4.0069,24.81318309,9.426568009021,7
43754460,21.237201701451603,2.9675,20.753062275,9.2456122984385,6
43755151,22.48919758215372,3.4360000000000004,22.846718745000004,9.510379074974999,7
43756267,26.649087698060193,3.4883,28.334503245,8.765331352306,7
43756269,24.784357964605714,3.7831,24.064206705,9.8045341473655,5
43756495,26.921340207037506,3.3527,27.195652125,9.501127204058,7
43756782,27.93867878093669,3.4065,28.286590095,9.735145115488,6
43759370,25.95873247077057,3.3238,26.332523895,9.531603955313999,7
43759375,25.177778148299538,3.5159,25.933313505000005,9.247517095392,7
43762286,23.630115536945443,3.478,24.641782440000004,8.836353067286499,7
43771549,21.388731089846246,4.1602,21.212732145000004,10.8423763731725,2
43772965,27.64856808784932,3.3677,28.70669457,8.503013600424,8
43774256,22.702090111303225,4.0898,22.110535665,10.033381895636,6
43776255,18.363790344930703,9.3765,18.101637465,11.005372569621999,1
43776359,25.65666356785261,3.3409,26.21377831500001,9.1710531034015,11
43776664,23.562753434523984,3.7110000000000003,23.613131565,9.5460259893905,6
43776882,24.91241148648581,3.4278,25.50115665,8.984110888107999,6
43792594,26.29599835449563,3.9376,26.149663605,10.1392341834805,2
43793835,24.83793992617144,2.9233,24.98868352500001,9.199625057704,8
43794116,25.51791170255721,2.6004,25.14664873500001,9.1977202607505,6
43794772,23.77190607793029,1.6722,24.47685253500001,7.810483850901501,8
43795088,27.21264037880229,1.9013,27.883428105000004,8.263281298133501,8
43795140,26.80342459399468,1.8258,27.18898380000001,8.260015931927501,7
43796051,27.242755068566733,2.1098,26.93869933500001,8.474713759972001,6
43796178,25.56501162029757,1.1338,25.63047276,7.605037893774,8
43796480,22.317748463945748,2.603,21.955830525000003,9.4186767073565,2
43798812,21.07857545086451,2.4528,21.009965670000003,8.3661403336225,7
43801004,14.360038754678426,3.6278,13.258655295,10.196650205936,2
43801589,25.02139156143868,1.9528,25.592241030000004,8.262464956582,9
43804070,20.70065983351153,2.9459,21.688702365,8.454577335035001,9
43809312,23.761034062033357,4.4478,23.657587065,10.076375884015,6
43810303,21.193078073637214,3.7459,21.793567950000003,9.288334172967,8
43810355,19.39893672013812,3.3791,19.746737940000006,9.449425572463,6
43810814,21.26746842872981,3.2562,21.33231744,10.2584200499995,3
43817853,23.105208095241817,2.7161,25.3524777,8.561790192132001,12
43829300,26.58529951450529,3.4211,27.236057235000004,9.582761359208,7
43829393,21.538679495556284,3.611,22.11967374,8.922068930194,9
43833508,17.833727112567644,0.8027,19.287364440000005,6.221338963981498,5
43834286,12.856263268339513,0.9951,13.668139845000002,7.722318963339499,7
43836265,22.207062042042534,3.1347,22.67433019500001,9.5122838719285,14
43840149,23.26985405335509,3.3976,22.96245123000001,9.7511998326675,5
